Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/1           std::_Hashtable<unsigned long, std::pair<unsigned long const, DualityEngine::PointLight>, std::allocator<std::pair<unsigned long const, DualityEngine::PointLight> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::clear() [210]
                0.00    0.00       1/1           std::_Hashtable<unsigned long, std::pair<unsigned long const, DualityEngine::Position>, std::allocator<std::pair<unsigned long const, DualityEngine::Position> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::clear() [215]
                0.00    0.00       1/1           std::_Hashtable<unsigned long, std::pair<unsigned long const, DualityEngine::Soul>, std::allocator<std::pair<unsigned long const, DualityEngine::Soul> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::clear() [212]
-----------------------------------------------
                0.00    0.00       1/1           DualityEngine::System_Scripting::submitScript(std::string const&) [1]
[186]    0.0    0.00    0.00       1         bool DualityEngine::DelegateSpawner<DualityEngine::Game, bool>::MethodCaller<&DualityEngine::Game::pauseBankDependentSystems>(void*) [186]
-----------------------------------------------
                0.00    0.00       1/1           DualityEngine::System_Scripting::submitScript(std::string const&) [1]
[187]    0.0    0.00    0.00       1         bool DualityEngine::DelegateSpawner<DualityEngine::Game, bool>::MethodCaller<&DualityEngine::Game::resumeBankDependentSystems>(void*) [187]
-----------------------------------------------
                0.00    0.00       1/1           DualityEngine::EngineThreadFunction(void*) [5]
[188]    0.0    0.00    0.00       1         DualityEngine::System_PhysMove::init(std::basic_stringstream<char, std::char_traits<char>, std::allocator<char> >&) [188]
-----------------------------------------------
                0.00    0.00       1/1           DualityEngine::Game::~Game() [437]
[189]    0.0    0.00    0.00       1         DualityEngine::System_PhysMove::~System_PhysMove() [189]
-----------------------------------------------
                0.00    0.00       1/1           DualityEngine::EngineThreadFunction(void*) [5]
[190]    0.0    0.00    0.00       1         DualityEngine::System_Scripting::init(std::basic_stringstream<char, std::char_traits<char>, std::allocator<char> >&) [190]
-----------------------------------------------
                0.00    0.00       1/1           DualityEngine::Game::~Game() [437]
[191]    0.0    0.00    0.00       1         DualityEngine::System_Scripting::~System_Scripting() [191]
                0.00    0.00       4/4           std::_Hashtable<std::string, std::pair<std::string const, std::string const>, std::allocator<std::pair<std::string const, std::string const> >, std::__detail::_Select1st, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::clear() [111]
                0.00    0.00       1/9           DualityEngine::System::~System() [103]
-----------------------------------------------
                0.00    0.00       1/1           DualityEngine::EngineThreadFunction(void*) [5]
[192]    0.0    0.00    0.00       1         DualityEngine::System_UserInput::init(std::basic_stringstream<char, std::char_traits<char>, std::allocator<char> >&) [192]
-----------------------------------------------
                0.00    0.00       1/1           DualityEngine::Game::~Game() [437]
[193]    0.0    0.00    0.00       1         DualityEngine::System_UserInput::~System_UserInput() [193]
                0.00    0.00       1/9           DualityEngine::System::~System() [103]
-----------------------------------------------
                0.00    0.00       1/1           DualityEngine::EngineThreadFunction(void*) [5]
[194]    0.0    0.00    0.00       1         DualityEngine::System_Control_SS::init(std::basic_stringstream<char, std::char_traits<char>, std::allocator<char> >&) [194]
-----------------------------------------------
                0.00    0.00       1/1           DualityEngine::Game::~Game() [437]
[195]    0.0    0.00    0.00       1         DualityEngine::System_Control_SS::~System_Control_SS() [195]
-----------------------------------------------
                0.00    0.00       1/1           DualityEngine::EngineThreadFunction(void*) [5]
[196]    0.0    0.00    0.00       1         DualityEngine::System_PhysCollide::init(std::basic_stringstream<char, std::char_traits<char>, std::allocator<char> >&) [196]
-----------------------------------------------
                0.00    0.00       1/1           DualityEngine::Game::~Game() [437]
[197]    0.0    0.00    0.00       1         DualityEngine::System_PhysCollide::~System_PhysCollide() [197]
-----------------------------------------------
                0.00    0.00       1/1           DualityEngine::EngineThreadFunction(void*) [5]
[198]    0.0    0.00    0.00       1         DualityEngine::System_Render_Master::setUpEnvironment(std::basic_stringstream<char, std::char_traits<char>, std::allocator<char> >&) [198]
-----------------------------------------------
                0.00    0.00       1/1           DualityEngine::EngineThreadFunction(void*) [5]
[199]    0.0    0.00    0.00       1         DualityEngine::System_Render_Master::init(std::basic_stringstream<char, std::char_traits<char>, std::allocator<char> >&) [199]
-----------------------------------------------
                0.00    0.00       1/1           DualityEngine::Game::~Game() [437]
[200]    0.0    0.00    0.00       1         DualityEngine::System_Render_Master::~System_Render_Master() [200]
-----------------------------------------------
                0.00    0.00       1/1           DualityEngine::Game::~Game() [437]
[201]    0.0    0.00    0.00       1         DualityEngine::System_Render_Models::~System_Render_Models() [201]
-----------------------------------------------
                0.00    0.00       1/1           DualityEngine::Game::~Game() [437]
[202]    0.0    0.00    0.00       1         DualityEngine::System_Render_Console::~System_Render_Console() [202]
                0.00    0.00       1/9           DualityEngine::System::~System() [103]
-----------------------------------------------
                0.00    0.00       1/1           DualityEngine::System_Render_Background::init(std::basic_stringstream<char, std::char_traits<char>, std::allocator<char> >&) [415]
[203]    0.0    0.00    0.00       1         DualityEngine::System_Render_Background::setUpResources(std::basic_stringstream<char, std::char_traits<char>, std::allocator<char> >&) [203]
-----------------------------------------------
                0.00    0.00       1/1           DualityEngine::Game::~Game() [437]
[204]    0.0    0.00    0.00       1         DualityEngine::System_Render_Background::~System_Render_Background() [204]
-----------------------------------------------
                0.00    0.00       1/1           DualityEngine::Game::~Game() [437]
[205]    0.0    0.00    0.00       1         DualityEngine::Console::getLog() [205]
-----------------------------------------------
                0.00    0.00       1/1           DualityEngine::Game::~Game() [437]
[206]    0.0    0.00    0.00       1         DualityEngine::Console::~Console() [206]
-----------------------------------------------
                0.00    0.00       1/1           DualityEngine::System_Render_Models::System_Render_Models(DualityEngine::ComponentBank*) [395]
[207]    0.0    0.00    0.00       1         DualityEngine::DebugCube::DebugCube() [207]
-----------------------------------------------
                0.00    0.00       1/1           DualityEngine::System_Scripting::System_Scripting(DualityEngine::ComponentBank*) [379]
[208]    0.0    0.00    0.00       1         std::_Hashtable<std::string, std::pair<std::string const, std::pair<std::string const, int const> >, std::allocator<std::pair<std::string const, std::pair<std::string const, int const> > >, std::__detail::_Select1st, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_Hashtable<std::pair<std::string const, std::pair<std::string const, int const> > const*>(std::pair<std::string const, std::pair<std::string const, int const> > const*, std::pair<std::string const, std::pair<std::string const, int const> > const*, unsigned long, std::hash<std::string> const&, std::__detail::_Mod_range_hashing const&, std::__detail::_Default_ranged_hash const&, std::equal_to<std::string> const&, std::__detail::_Select1st const&, std::allocator<std::pair<std::string const, std::pair<std::string const, int const> > > const&) [208]
                0.00    0.00      16/16          std::_Hashtable<std::string, std::pair<std::string const, std::pair<std::string const, int const> >, std::allocator<std::pair<std::string const, std::pair<std::string const, int const> > >, std::__detail::_Select1st, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<std::string const, std::pair<std::string const, int const> >, true>*) [98]
-----------------------------------------------
                0.00    0.00       1/1           DualityEngine::ComponentBank::~ComponentBank() [185]
[209]    0.0    0.00    0.00       1         std::_Hashtable<unsigned long, std::pair<unsigned long const, DualityEngine::CameraFree>, std::allocator<std::pair<unsigned long const, DualityEngine::CameraFree> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::clear() [209]
-----------------------------------------------
                0.00    0.00       1/1           DualityEngine::ComponentBank::~ComponentBank() [185]
[210]    0.0    0.00    0.00       1         std::_Hashtable<unsigned long, std::pair<unsigned long const, DualityEngine::PointLight>, std::allocator<std::pair<unsigned long const, DualityEngine::PointLight> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::clear() [210]
-----------------------------------------------
                0.00    0.00       1/1           DualityEngine::ComponentBank::~ComponentBank() [185]
[211]    0.0    0.00    0.00       1         std::_Hashtable<unsigned long, std::pair<unsigned long const, DualityEngine::DirectionalLight>, std::allocator<std::pair<unsigned long const, DualityEngine::DirectionalLight> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::clear() [211]
-----------------------------------------------
                0.00    0.00       1/1           DualityEngine::ComponentBank::~ComponentBank() [185]
[212]    0.0    0.00    0.00       1         std::_Hashtable<unsigned long, std::pair<unsigned long const, DualityEngine::Soul>, std::allocator<std::pair<unsigned long const, DualityEngine::Soul> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::clear() [212]
-----------------------------------------------
                0.00    0.00       1/1           DualityEngine::ComponentBank::~ComponentBank() [185]
[213]    0.0    0.00    0.00       1         std::_Hashtable<unsigned long, std::pair<unsigned long const, DualityEngine::Owner>, std::allocator<std::pair<unsigned long const, DualityEngine::Owner> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::clear() [213]
-----------------------------------------------
                0.00    0.00       1/1           DualityEngine::ComponentBank::~ComponentBank() [185]
[214]    0.0    0.00    0.00       1         std::_Hashtable<unsigned long, std::pair<unsigned long const, DualityEngine::Score>, std::allocator<std::pair<unsigned long const, DualityEngine::Score> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::clear() [214]
-----------------------------------------------
                0.00    0.00       1/1           DualityEngine::ComponentBank::~ComponentBank() [185]
[215]    0.0    0.00    0.00       1         std::_Hashtable<unsigned long, std::pair<unsigned long const, DualityEngine::Position>, std::allocator<std::pair<unsigned long const, DualityEngine::Position> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::clear() [215]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [156] _GLOBAL__sub_I__ZN13DualityEngine11loadShadersEPKcS1_RSt18basic_stringstreamIcSt11char_traitsIcESaIcEE (loadShaders.cpp) [124] bool DualityEngine::ComponentBank::tryAddComponent<DualityEngine::Orientation, double, double, double>(unsigned long const&, char const*, DualityEngine::HashMap<unsigned long, DualityEngine::Orientation>&, double const&, double const&, double const&) [204] DualityEngine::System_Render_Background::~System_Render_Background()
 [157] _GLOBAL__sub_I__ZN13DualityEngine12SystemEngineC2EPP10SDL_ThreadPKcPNS_8DelegateIFvS5_EIEEEPNS6_IFvvEIEEE (Engine.cpp) [147] bool DualityEngine::ComponentBank::tryAddComponent<DualityEngine::LinearVelocity, double, double, double>(unsigned long const&, char const*, DualityEngine::HashMap<unsigned long, DualityEngine::LinearVelocity>&, double const&, double const&, double const&) [88] DualityEngine::Game::systems_discover(unsigned long const&)
 [158] _GLOBAL__sub_I__ZN13DualityEngine13ComponentBank9createBoxEPKcRKdS4_S4_S4_S4_S4_S4_S4_S4_S4_S4_S4_ (Box.cpp) [125] bool DualityEngine::ComponentBank::tryAddComponent<DualityEngine::AngularVelocity, double, double, double>(unsigned long const&, char const*, DualityEngine::HashMap<unsigned long, DualityEngine::AngularVelocity>&, double const&, double const&, double const&) [2] DualityEngine::Game::pauseBankDependentSystems()
 [159] _GLOBAL__sub_I__ZN13DualityEngine13ComponentBankC2EPNS_13BankDelegatesE (ComponentBank.cpp) [126] bool DualityEngine::ComponentBank::tryAddComponent<DualityEngine::Soul, char const*, DualityEngine::DUA_componentFlags, int>(unsigned long const&, char const*, DualityEngine::HashMap<unsigned long, DualityEngine::Soul>&, char const* const&, DualityEngine::DUA_componentFlags const&, int const&) [81] DualityEngine::System::discoverID(unsigned long const&)
 [160] _GLOBAL__sub_I__ZN13DualityEngine15System_PhysMoveC2EPNS_13ComponentBankE (PhysMove.cpp) [127] bool DualityEngine::ComponentBank::tryAddComponent<DualityEngine::Model, char const*>(unsigned long const&, char const*, DualityEngine::HashMap<unsigned long, DualityEngine::Model>&, char const* const&) [131] DualityEngine::System::confirmPaused()
 [161] _GLOBAL__sub_I__ZN13DualityEngine16ShaderRepository18storeShaderProgramEPKcS2_S2_RSt18basic_stringstreamIcSt11char_traitsIcESaIcEE (ShaderRepository.cpp) [128] bool DualityEngine::ComponentBank::tryAddComponent<DualityEngine::Position, double, double, double>(unsigned long const&, char const*, DualityEngine::HashMap<unsigned long, DualityEngine::Position>&, double const&, double const&, double const&) [44] DualityEngine::System::isPauseConfirmed()
 [162] _GLOBAL__sub_I__ZN13DualityEngine16System_ScriptingC2EPNS_13ComponentBankE (Scripting.cpp) [91] DualityEngine::ComponentBank::tryAddFlagToSoul(unsigned long const&, unsigned long const&) [101] DualityEngine::System::quit()
 [163] _GLOBAL__sub_I__ZN13DualityEngine16System_UserInputC2EPNS_13ComponentBankE (UserInput.cpp) [184] DualityEngine::ComponentBank::focusSpaceControl(unsigned long const&) [104] DualityEngine::System::pause()
 [164] _GLOBAL__sub_I__ZN13DualityEngine17System_Control_SSC2EPNS_13ComponentBankE (Control_SS.cpp) [55] DualityEngine::ComponentBank::getLinearVelocPtr(unsigned long const&) [45] DualityEngine::System::isQuit()
 [165] _GLOBAL__sub_I__ZN13DualityEngine18System_PhysCollideC2EPNS_13ComponentBankE (PhysCollide.cpp) [56] DualityEngine::ComponentBank::getOrientationPtr(unsigned long const&) [132] DualityEngine::System::resume()
 [166] _GLOBAL__sub_I__ZN13DualityEngine20System_Render_MasterC2EPNS_13ComponentBankE (Render_Master.cpp) [51] DualityEngine::ComponentBank::getAngularVelocPtr(unsigned long const&) [85] DualityEngine::System::getName()
 [167] _GLOBAL__sub_I__ZN13DualityEngine20System_Render_ModelsC2EPNS_13ComponentBankE (Render_Models.cpp) [67] DualityEngine::ComponentBank::updateActiveCamera() [4] DualityEngine::System::isPaused()
 [168] _GLOBAL__sub_I__ZN13DualityEngine21System_Render_ConsoleC2EPNS_13ComponentBankEPNS_7ConsoleE (Render_Console.cpp) [49] DualityEngine::ComponentBank::stateOn(unsigned long const&, unsigned char const&) [102] DualityEngine::System::System(DualityEngine::ComponentBank*, std::string, int)
 [169] _GLOBAL__sub_I__ZN13DualityEngine22System_Render_BiTcubesC2EPNS_13ComponentBankE (Render_BiTcubes.cpp) [129] DualityEngine::ComponentBank::addModel(unsigned long const&, char const*) [103] DualityEngine::System::~System()
 [170] _GLOBAL__sub_I__ZN13DualityEngine24System_Render_BackgroundC2EPNS_13ComponentBankE (Render_Background.cpp) [48] DualityEngine::ComponentBank::getState(unsigned long const&) [205] DualityEngine::Console::getLog()
 [171] _GLOBAL__sub_I__ZN13DualityEngine4Game4MainEv (Game.cpp) [58] DualityEngine::ComponentBank::getModMat(unsigned long const&) [89] DualityEngine::Console::output(char const*)
 [172] _GLOBAL__sub_I__ZN13DualityEngine6SystemC2EPNS_13ComponentBankESsi (System.cpp) [57] DualityEngine::ComponentBank::getPosMat(unsigned long const&) [97] DualityEngine::Console::outputStr(std::string const&)
 [173] _GLOBAL__sub_I__ZN13DualityEngine7ConsoleD2Ev (Console.cpp) [52] DualityEngine::ComponentBank::getRotMat(unsigned long const&) [206] DualityEngine::Console::~Console()
 [174] _GLOBAL__sub_I__ZN13DualityEngine8Settings7Systems19systemsPauseTimeoutE (Settings.cpp) [185] DualityEngine::ComponentBank::~ComponentBank() [207] DualityEngine::DebugCube::DebugCube()
 [175] _GLOBAL__sub_I__ZN13DualityEnginemlEN3glm6detail5tvec3IfLNS0_9precisionE0EEEf (Functions.cpp) [186] bool DualityEngine::DelegateSpawner<DualityEngine::Game, bool>::MethodCaller<&DualityEngine::Game::pauseBankDependentSystems>(void*) [47] DualityEngine::operator*(glm::detail::tvec3<float, (glm::precision)0>, float)
 [176] _GLOBAL__sub_I_main (main.cpp) [187] bool DualityEngine::DelegateSpawner<DualityEngine::Game, bool>::MethodCaller<&DualityEngine::Game::resumeBankDependentSystems>(void*) [61] glm::detail::tmat4x4<float, (glm::precision)0> glm::detail::operator*<float, (glm::precision)0>(glm::detail::tmat4x4<float, (glm::precision)0> const&, glm::detail::tmat4x4<float, (glm::precision)0> const&)
 [107] stbi__get8(stbi__context*) (stb_image.h) [87] void DualityEngine::DelegateSpawner<DualityEngine::Game, void, unsigned long const&>::MethodCaller<&DualityEngine::Game::systems_discover>(void*, unsigned long const&) [133] std::string __gnu_cxx::__to_xstring<std::string, char>(int (*)(char*, unsigned long, char const*, __va_list_tag*), unsigned long, char const*, ...)
  [76] stbi__getn(stbi__context*, unsigned char*, int) (stb_image.h) [109] void DualityEngine::DelegateSpawner<DualityEngine::Console, void, char const*>::MethodCaller<&DualityEngine::Console::output>(void*, char const*) [99] std::string __gnu_cxx::__to_xstring<std::string, char>(int (*)(char*, unsigned long, char const*, __va_list_tag*), unsigned long, char const*, ...) [clone .constprop.16] (string_conversions.h)
 [115] stbi__skip(stbi__context*, int) (stb_image.h) [96] void DualityEngine::DelegateSpawner<DualityEngine::Console, void, std::string const&>::MethodCaller<&DualityEngine::Console::outputStr>(void*, std::string const&) [94] std::_Hashtable<std::string, std::pair<std::string const, std::string const>, std::allocator<std::pair<std::string const, std::string const> >, std::__detail::_Select1st, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::count(std::string const&) const
  [74] stbi__get16be(stbi__context*) (stb_image.h) [188] DualityEngine::System_PhysMove::init(std::basic_stringstream<char, std::char_traits<char>, std::allocator<char> >&) [98] std::_Hashtable<std::string, std::pair<std::string const, std::pair<std::string const, int const> >, std::allocator<std::pair<std::string const, std::pair<std::string const, int const> > >, std::__detail::_Select1st, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<std::string const, std::pair<std::string const, int const> >, true>*)
 [141] stbi__get32be(stbi__context*) (stb_image.h) [64] DualityEngine::System_PhysMove::tick() [208] std::_Hashtable<std::string, std::pair<std::string const, std::pair<std::string const, int const> >, std::allocator<std::pair<std::string const, std::pair<std::string const, int const> > >, std::__detail::_Select1st, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_Hashtable<std::pair<std::string const, std::pair<std::string const, int const> > const*>(std::pair<std::string const, std::pair<std::string const, int const> > const*, std::pair<std::string const, std::pair<std::string const, int const> > const*, unsigned long, std::hash<std::string> const&, std::__detail::_Mod_range_hashing const&, std::__detail::_Default_ranged_hash const&, std::equal_to<std::string> const&, std::__detail::_Select1st const&, std::allocator<std::pair<std::string const, std::pair<std::string const, int const> > > const&)
  [83] stbi__fill_bits(stbi__zbuf*) (stb_image.h) [189] DualityEngine::System_PhysMove::~System_PhysMove() [80] std::_Hashtable<std::string, std::pair<std::string const, std::string const>, std::allocator<std::pair<std::string const, std::string const> >, std::__detail::_Select1st, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<std::string const, std::string const>, true>*)
 [177] stbi__jpeg_test(stbi__context*) (stb_image.h) [148] DualityEngine::loadCubeMapSide(unsigned int, unsigned int, char const*, std::basic_stringstream<char, std::char_traits<char>, std::allocator<char> >&) [111] std::_Hashtable<std::string, std::pair<std::string const, std::string const>, std::allocator<std::pair<std::string const, std::string const> >, std::__detail::_Select1st, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::clear()
 [142] stbi__load_flip(stbi__context*, int*, int*, int*, int) (stb_image.h) [86] DualityEngine::System_Scripting::parseCommand(std::string const&) [112] std::_Hashtable<std::string, std::pair<std::string const, std::string const>, std::allocator<std::pair<std::string const, std::string const> >, std::__detail::_Select1st, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_Hashtable<std::pair<std::string const, std::string const> const*>(std::pair<std::string const, std::string const> const*, std::pair<std::string const, std::string const> const*, unsigned long, std::hash<std::string> const&, std::__detail::_Mod_range_hashing const&, std::__detail::_Default_ranged_hash const&, std::equal_to<std::string> const&, std::__detail::_Select1st const&, std::allocator<std::pair<std::string const, std::string const> > const&) [clone .constprop.138] (hashtable.h)
  [75] stbi__stdio_read(void*, char*, int) (stb_image.h) [1] DualityEngine::System_Scripting::submitScript(std::string const&) [134] std::_Hashtable<std::string, std::pair<std::string const, unsigned long>, std::allocator<std::pair<std::string const, unsigned long> >, std::__detail::_Select1st, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<std::string const, unsigned long>, true>*)
 [116] stbi__stdio_skip(void*, int) (stb_image.h) [92] DualityEngine::System_Scripting::parseAddCommand(std::vector<std::string, std::allocator<std::string> > const&) [150] std::__detail::_Hash_node<std::pair<unsigned long const, DualityEngine::CameraFree>, false>* std::_Hashtable<unsigned long, std::pair<unsigned long const, DualityEngine::CameraFree>, std::allocator<std::pair<unsigned long const, DualityEngine::CameraFree> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_allocate_node<std::piecewise_construct_t const&, std::tuple<unsigned long const&>, std::tuple<float const&, float const&, float const&, double const&, double const&, double const&, double const&, double const&, double const&, double const&, double const&, double const&> >(std::piecewise_construct_t const&, std::tuple<unsigned long const&>&&, std::tuple<float const&, float const&, float const&, double const&, double const&, double const&, double const&, double const&, double const&, double const&, double const&, double const&>&&)
 [143] stbi__hdr_convert(float*, unsigned char*, int) (stb_image.h) [130] DualityEngine::System_Scripting::parseAssignment(std::vector<std::string, std::allocator<std::string> > const&) [151] std::_Hashtable<unsigned long, std::pair<unsigned long const, DualityEngine::CameraFree>, std::allocator<std::pair<unsigned long const, DualityEngine::CameraFree> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<unsigned long const, DualityEngine::CameraFree>, false>*)
 [117] stbi__parse_png_file(stbi__png*, int, int) (stb_image.h) [149] DualityEngine::System_Scripting::parseKeyword_all(std::vector<std::string, std::allocator<std::string> > const&) [209] std::_Hashtable<unsigned long, std::pair<unsigned long const, DualityEngine::CameraFree>, std::allocator<std::pair<unsigned long const, DualityEngine::CameraFree> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::clear()
